Employee_ID,First_Name,Last_Name,age_clean,age_missing_flag,department_clean,region_clean,status_clean,join_date,salary,Email,phone_digits,phone_valid,phone_clean,performance_score_clean,remote_work,is_active_employee,tenure_days,tenure_years,salary_band
EMP1413,Bob,Smith,35,false,DevOps,Florida,Pending,,66704.62,bob.smith@example.com,2474140702,true,2474140702,Poor,true,false,,,50K–74K
EMP1530,Bob,Smith,,true,Cloud Tech,Nevada,Pending,,113334.56,bob.smith@example.com,3878753576,true,3878753576,Excellent,false,false,,,100K–124K
EMP1807,Bob,Smith,40,false,HR,Nevada,Pending,,103654.54,bob.smith@example.com,8595325938,true,8595325938,Poor,false,false,,,100K–124K
EMP1865,Bob,Smith,35,false,Finance,Texas,Pending,,101472.69,bob.smith@example.com,2990775607,true,2990775607,Good,true,false,,,100K–124K
EMP2002,Bob,Smith,35,false,Finance,Illinois,Pending,,63049.22,bob.smith@example.com,586950731,false,,Good,true,false,,,50K–74K
EMP1040,Bob,Williams,25,false,Sales,New York,Pending,,59271.96,bob.williams@example.com,4386490809,true,4386490809,Excellent,true,false,,,50K–74K
EMP1391,Bob,Williams,40,false,DevOps,Nevada,Pending,,109507.44,bob.williams@example.com,5472812355,true,5472812355,Good,false,false,,,100K–124K
EMP1779,Bob,Williams,,true,DevOps,Nevada,Pending,,83856.41,bob.williams@example.com,9962543847,true,9962543847,Excellent,false,false,,,75K–99K
EMP1832,Bob,Williams,,true,Sales,California,Pending,,113250.97,bob.williams@example.com,8040325375,true,8040325375,Good,true,false,,,100K–124K
EMP1853,Bob,Williams,40,false,HR,Florida,Pending,,103891.64,bob.williams@example.com,2114716559,true,2114716559,Good,true,false,,,100K–124K
EMP1925,Bob,Williams,35,false,Cloud Tech,Florida,Pending,,65425.54,bob.williams@example.com,5975954507,true,5975954507,Poor,true,false,,,50K–74K
EMP1954,Bob,Williams,25,false,Sales,New York,Pending,,62934.73,bob.williams@example.com,9743260054,true,9743260054,Good,false,false,,,50K–74K
EMP1955,Bob,Williams,30,false,DevOps,California,Pending,,74654.23,bob.williams@example.com,9550178331,true,9550178331,Excellent,true,false,,,50K–74K
EMP1401,Charlie,Brown,30,false,Cloud Tech,Illinois,Pending,,92722.35,charlie.brown@example.com,4012897431,true,4012897431,Excellent,false,false,,,75K–99K
EMP1551,Charlie,Brown,40,false,Cloud Tech,California,Pending,,63128.04,charlie.brown@example.com,440907976,false,,Poor,false,false,,,50K–74K
EMP1667,Charlie,Brown,30,false,Cloud Tech,New York,Pending,,96341.58,charlie.brown@example.com,1554164315,true,1554164315,Excellent,false,false,,,75K–99K
EMP1676,Charlie,Brown,35,false,HR,Florida,Pending,,98143.9,charlie.brown@example.com,5917793237,true,5917793237,Excellent,false,false,,,75K–99K
EMP1736,Charlie,Brown,25,false,Finance,Illinois,Pending,,53043.74,charlie.brown@example.com,507918157,false,,Excellent,true,false,,,50K–74K
EMP1825,Charlie,Brown,30,false,Cloud Tech,Texas,Pending,,60079.71,charlie.brown@example.com,4706810389,true,4706810389,Average,true,false,,,50K–74K
EMP1050,Charlie,Davis,40,false,Cloud Tech,New York,Pending,,104767.05,charlie.davis@example.com,3496050165,true,3496050165,Excellent,false,false,,,100K–124K
EMP1100,Charlie,Davis,35,false,Cloud Tech,Texas,Pending,,98819.22,charlie.davis@example.com,794200748,false,,Good,false,false,,,75K–99K
EMP1521,Charlie,Davis,25,false,HR,Nevada,Pending,,52615.44,charlie.davis@example.com,1860089218,true,1860089218,Average,false,false,,,50K–74K
EMP1597,Charlie,Davis,,true,Admin,California,Pending,,93863.32,charlie.davis@example.com,5319497968,true,5319497968,Excellent,false,false,,,75K–99K
EMP1795,Charlie,Davis,30,false,HR,Florida,Pending,,86653.96,charlie.davis@example.com,1595919456,true,1595919456,Average,true,false,,,75K–99K
EMP1890,Charlie,Davis,40,false,DevOps,New York,Pending,,118288.91,charlie.davis@example.com,2150014187,true,2150014187,Poor,false,false,,,100K–124K
EMP1201,Charlie,Garcia,35,false,Cloud Tech,Illinois,Pending,,114172.25,charlie.garcia@example.com,2701168645,true,2701168645,Good,true,false,,,100K–124K
EMP1393,Charlie,Garcia,,true,Finance,California,Pending,,53388.65,charlie.garcia@example.com,4912711306,true,4912711306,Poor,true,false,,,50K–74K
EMP1555,Charlie,Garcia,30,false,Cloud Tech,Florida,Pending,,92431.25,charlie.garcia@example.com,660138240,false,,Average,false,false,,,75K–99K
EMP1947,Charlie,Garcia,25,false,Admin,New York,Pending,,108210.15,charlie.garcia@example.com,6634533721,true,6634533721,Poor,true,false,,,100K–124K
EMP1089,Charlie,Johnson,40,false,Admin,Nevada,Pending,,68905.77,charlie.johnson@example.com,9837801819,true,9837801819,Average,false,false,,,50K–74K
EMP1279,Charlie,Johnson,25,false,Sales,Nevada,Pending,,66972.06,charlie.johnson@example.com,1093371188,true,1093371188,Good,true,false,,,50K–74K
EMP1421,Charlie,Johnson,25,false,Sales,Nevada,Pending,,79355.85,charlie.johnson@example.com,6766708060,true,6766708060,Good,false,false,,,75K–99K
EMP1589,Charlie,Jones,30,false,Admin,New York,Pending,,67691.92,charlie.jones@example.com,863218121,false,,Average,true,false,,,50K–74K
EMP1662,Charlie,Jones,35,false,HR,California,Pending,,84124.56,charlie.jones@example.com,3350271606,true,3350271606,Excellent,false,false,,,75K–99K
EMP1766,Charlie,Jones,25,false,Cloud Tech,Texas,Pending,,94385.07,charlie.jones@example.com,6543627186,true,6543627186,Poor,true,false,,,75K–99K
EMP1944,Charlie,Jones,25,false,Sales,New York,Pending,,111071.02,charlie.jones@example.com,4949819420,true,4949819420,Excellent,false,false,,,100K–124K
EMP1303,Charlie,Miller,35,false,Cloud Tech,New York,Pending,,87018.98,charlie.miller@example.com,5926249450,true,5926249450,Good,true,false,,,75K–99K
EMP1673,Charlie,Miller,,true,Sales,Florida,Pending,,94509.58,charlie.miller@example.com,869822104,false,,Average,false,false,,,75K–99K
EMP1979,Charlie,Miller,35,false,HR,Nevada,Pending,,103563.58,charlie.miller@example.com,8991511454,true,8991511454,Excellent,true,false,,,100K–124K
EMP2000,Charlie,Miller,25,false,HR,Nevada,Pending,,52615.44,charlie.miller@example.com,8460191343,true,8460191343,Average,true,false,,,50K–74K
EMP1063,Charlie,Smith,25,false,HR,Illinois,Pending,,93348.26,charlie.smith@example.com,1255213759,true,1255213759,Poor,false,false,,,75K–99K
EMP1139,Charlie,Smith,25,false,Finance,California,Pending,,94725.71,charlie.smith@example.com,3179128684,true,3179128684,Poor,false,false,,,75K–99K
EMP1748,Charlie,Smith,40,false,Admin,Nevada,Pending,,72224.73,charlie.smith@example.com,2311127127,true,2311127127,Average,false,false,,,50K–74K
EMP1816,Charlie,Smith,35,false,Finance,Texas,Pending,,97985.61,charlie.smith@example.com,7439742924,true,7439742924,Good,false,false,,,75K–99K
EMP1019,Charlie,Williams,35,false,Admin,Illinois,Pending,,91926.12,charlie.williams@example.com,7107256365,true,7107256365,Average,true,false,,,75K–99K
EMP1249,Charlie,Williams,30,false,DevOps,Illinois,Pending,,73633.37,charlie.williams@example.com,2588967923,true,2588967923,Good,true,false,,,50K–74K
EMP1459,Charlie,Williams,30,false,DevOps,Texas,Pending,,77412.1,charlie.williams@example.com,9342967110,true,9342967110,Poor,false,false,,,75K–99K
EMP1587,Charlie,Williams,25,false,Cloud Tech,Texas,Pending,,77585.72,charlie.williams@example.com,5465408423,true,5465408423,Excellent,false,false,,,75K–99K
EMP1781,Charlie,Williams,,true,Sales,Florida,Pending,,94230.03,charlie.williams@example.com,5047158028,true,5047158028,Excellent,true,false,,,75K–99K
EMP1242,David,Brown,40,false,Cloud Tech,California,Pending,,75823.78,david.brown@example.com,8446267145,true,8446267145,Average,false,false,,,75K–99K
EMP1497,David,Brown,35,false,DevOps,Florida,Pending,,110524.1,david.brown@example.com,368499514,false,,Average,false,false,,,100K–124K
EMP1564,David,Brown,,true,Finance,New York,Pending,,105778.36,david.brown@example.com,8841834373,true,8841834373,Good,true,false,,,100K–124K
EMP1760,David,Brown,,true,Sales,Florida,Pending,,89039.07,david.brown@example.com,4967379456,true,4967379456,Good,false,false,,,75K–99K
EMP1895,David,Brown,30,false,HR,Florida,Pending,,112427.58,david.brown@example.com,9471136336,true,9471136336,Good,true,false,,,100K–124K
EMP1540,David,Davis,35,false,Sales,Illinois,Pending,,93276.73,david.davis@example.com,6488319212,true,6488319212,Average,false,false,,,75K–99K
EMP1688,David,Davis,25,false,Admin,Florida,Pending,,56577.22,david.davis@example.com,8252129327,true,8252129327,Poor,true,false,,,50K–74K
EMP1710,David,Davis,,true,DevOps,New York,Pending,,89069.91,david.davis@example.com,8826913118,true,8826913118,Good,false,false,,,75K–99K
EMP1747,David,Davis,30,false,Sales,Illinois,Pending,,64161.72,david.davis@example.com,6437490606,true,6437490606,Excellent,true,false,,,50K–74K
EMP1023,David,Garcia,35,false,Finance,Nevada,Pending,,80667.01,david.garcia@example.com,7572158623,true,7572158623,Excellent,false,false,,,75K–99K
EMP1174,David,Garcia,40,false,Sales,Illinois,Pending,,94988.94,david.garcia@example.com,531312205,false,,Good,false,false,,,75K–99K
EMP1348,David,Garcia,,true,Sales,New York,Pending,,61865.12,david.garcia@example.com,5586851275,true,5586851275,Excellent,true,false,,,50K–74K
EMP1385,David,Garcia,25,false,Sales,California,Pending,,91780.04,david.garcia@example.com,40104144,false,,Poor,true,false,,,75K–99K
EMP1503,David,Garcia,25,false,Sales,Florida,Pending,,97652.9,david.garcia@example.com,5131528546,true,5131528546,Excellent,false,false,,,75K–99K
EMP1644,David,Garcia,35,false,Cloud Tech,Florida,Pending,,107475.23,david.garcia@example.com,4450566587,true,4450566587,Average,false,false,,,100K–124K
EMP1829,David,Garcia,,true,HR,Florida,Pending,,75687.9,david.garcia@example.com,4614707985,true,4614707985,Good,true,false,,,75K–99K
EMP1981,David,Garcia,30,false,DevOps,California,Pending,,113727.23,david.garcia@example.com,8818984840,true,8818984840,Poor,false,false,,,100K–124K
EMP2009,David,Garcia,,true,Finance,Illinois,Pending,,62603.98,david.garcia@example.com,7315391148,true,7315391148,Poor,false,false,,,50K–74K
EMP1196,David,Johnson,35,false,Sales,Florida,Pending,,117040.57,david.johnson@example.com,5066337049,true,5066337049,Good,true,false,,,100K–124K
EMP1307,David,Johnson,30,false,Cloud Tech,Texas,Pending,,81250.87,david.johnson@example.com,9523668787,true,9523668787,Excellent,false,false,,,75K–99K
EMP1527,David,Johnson,,true,Admin,California,Pending,,75054.53,david.johnson@example.com,1182379311,true,1182379311,Average,false,false,,,75K–99K
EMP1541,David,Johnson,40,false,HR,Nevada,Pending,,76941.36,david.johnson@example.com,4249128964,true,4249128964,Poor,true,false,,,75K–99K
EMP1573,David,Johnson,,true,Sales,Florida,Pending,,102649.36,david.johnson@example.com,2324412335,true,2324412335,Poor,false,false,,,100K–124K
EMP1756,David,Johnson,25,false,Admin,Florida,Pending,,98150.39,david.johnson@example.com,9848228500,true,9848228500,Good,true,false,,,75K–99K
EMP1784,David,Johnson,25,false,DevOps,New York,Pending,,67809.23,david.johnson@example.com,4837441714,true,4837441714,Excellent,false,false,,,50K–74K
EMP1851,David,Johnson,,true,DevOps,Texas,Pending,,56047.05,david.johnson@example.com,817214363,false,,Excellent,true,false,,,50K–74K
EMP1906,David,Johnson,30,false,HR,New York,Pending,,95432.69,david.johnson@example.com,2198041846,true,2198041846,Excellent,true,false,,,75K–99K
EMP1985,David,Johnson,35,false,Finance,Illinois,Pending,,61663.91,david.johnson@example.com,9107322835,true,9107322835,Average,true,false,,,50K–74K
EMP1025,David,Miller,25,false,Cloud Tech,Nevada,Pending,,66025.92,david.miller@example.com,9485625727,true,9485625727,Average,false,false,,,50K–74K
EMP1108,David,Miller,35,false,DevOps,California,Pending,,81782.19,david.miller@example.com,5319433749,true,5319433749,Good,false,false,,,75K–99K
EMP1189,David,Miller,35,false,HR,Nevada,Pending,,60338.29,david.miller@example.com,7347156626,true,7347156626,Excellent,false,false,,,50K–74K
EMP1450,David,Miller,,true,HR,Nevada,Pending,,113978.6,david.miller@example.com,56435022,false,,Excellent,true,false,,,100K–124K
EMP1881,David,Miller,25,false,Sales,Texas,Pending,,110391.17,david.miller@example.com,8914444982,true,8914444982,Excellent,false,false,,,100K–124K
EMP1136,David,Smith,,true,Finance,Illinois,Pending,,62603.98,david.smith@example.com,9611223385,true,9611223385,Good,false,false,,,50K–74K
EMP1158,David,Smith,25,false,Sales,New York,Pending,,106913.71,david.smith@example.com,7058025661,true,7058025661,Average,false,false,,,100K–124K
EMP1643,David,Smith,35,false,Finance,California,Pending,,50680.62,david.smith@example.com,6065274032,true,6065274032,Average,true,false,,,50K–74K
EMP1957,David,Smith,30,false,HR,New York,Pending,,118150.59,david.smith@example.com,6079848703,true,6079848703,Average,true,false,,,100K–124K
EMP1058,David,Williams,35,false,Finance,Texas,Pending,,93620.88,david.williams@example.com,54522800,false,,Good,false,false,,,75K–99K
EMP1333,David,Williams,35,false,DevOps,Texas,Pending,,95492.61,david.williams@example.com,6874090379,true,6874090379,Good,false,false,,,75K–99K
EMP1735,David,Williams,,true,Admin,New York,Pending,,102524.86,david.williams@example.com,8153523735,true,8153523735,Poor,false,false,,,100K–124K
EMP1757,David,Williams,40,false,Finance,Texas,Pending,,107703.0,david.williams@example.com,1688092549,true,1688092549,Average,false,false,,,100K–124K
EMP1115,Eva,Brown,30,false,Sales,Florida,Pending,,84420.81,eva.brown@example.com,5190361331,true,5190361331,Average,false,false,,,75K–99K
EMP1142,Eva,Brown,25,false,Sales,Nevada,Pending,,113743.19,eva.brown@example.com,6346692547,true,6346692547,Good,true,false,,,100K–124K
EMP1275,Eva,Brown,35,false,DevOps,New York,Pending,,84230.22,eva.brown@example.com,200053473,false,,Good,true,false,,,75K–99K
EMP1429,Eva,Brown,25,false,Cloud Tech,New York,Pending,,99059.28,eva.brown@example.com,6723849790,true,6723849790,Poor,false,false,,,75K–99K
EMP1547,Eva,Brown,,true,Sales,New York,Pending,,81934.55,eva.brown@example.com,7418652056,true,7418652056,Poor,false,false,,,75K–99K
EMP1593,Eva,Brown,,true,Admin,Illinois,Pending,,106538.98,eva.brown@example.com,1394498829,true,1394498829,Excellent,false,false,,,100K–124K
EMP1835,Eva,Brown,25,false,DevOps,Florida,Pending,,90100.2,eva.brown@example.com,476921052,false,,Good,false,false,,,75K–99K
EMP1927,Eva,Brown,30,false,Cloud Tech,Texas,Pending,,81182.07,eva.brown@example.com,1265742230,true,1265742230,Good,true,false,,,75K–99K
EMP1111,Eva,Davis,40,false,Cloud Tech,Florida,Pending,,98981.36,eva.davis@example.com,9212493842,true,9212493842,Good,true,false,,,75K–99K
EMP1193,Eva,Davis,,true,Cloud Tech,California,Pending,,71728.55,eva.davis@example.com,7323008575,true,7323008575,Good,true,false,,,50K–74K
EMP1569,Eva,Davis,25,false,HR,Florida,Pending,,52795.84,eva.davis@example.com,3459576402,true,3459576402,Poor,false,false,,,50K–74K
EMP1606,Eva,Davis,35,false,Sales,Illinois,Pending,,76366.17,eva.davis@example.com,6367747225,true,6367747225,Excellent,false,false,,,75K–99K
EMP1850,Eva,Davis,30,false,Cloud Tech,Texas,Pending,,53981.73,eva.davis@example.com,6395613722,true,6395613722,Average,false,false,,,50K–74K
EMP1945,Eva,Davis,35,false,DevOps,Nevada,Pending,,56708.34,eva.davis@example.com,7942817933,true,7942817933,Excellent,false,false,,,50K–74K
EMP1373,Eva,Garcia,,true,Sales,Texas,Pending,,71923.0,eva.garcia@example.com,4964985600,true,4964985600,Good,true,false,,,50K–74K
EMP1424,Eva,Garcia,35,false,HR,Texas,Pending,,50557.84,eva.garcia@example.com,104159148,false,,Average,true,false,,,50K–74K
EMP1558,Eva,Garcia,,true,HR,Nevada,Pending,,94280.83,eva.garcia@example.com,7111212589,true,7111212589,Good,true,false,,,75K–99K
EMP1680,Eva,Garcia,35,false,DevOps,Nevada,Pending,,68817.54,eva.garcia@example.com,3202032649,true,3202032649,Excellent,false,false,,,50K–74K
EMP1778,Eva,Garcia,35,false,Sales,Florida,Pending,,98708.06,eva.garcia@example.com,2135415969,true,2135415969,Average,true,false,,,75K–99K
EMP1323,Eva,Johnson,,true,Sales,Illinois,Pending,,70663.46,eva.johnson@example.com,4054683564,true,4054683564,Excellent,false,false,,,50K–74K
EMP1613,Eva,Johnson,30,false,Sales,Florida,Pending,,94633.59,eva.johnson@example.com,7819523709,true,7819523709,Average,true,false,,,75K–99K
EMP1634,Eva,Johnson,30,false,Cloud Tech,Illinois,Pending,,98891.48,eva.johnson@example.com,9970469471,true,9970469471,Good,true,false,,,75K–99K
EMP1482,Eva,Jones,,true,Finance,Texas,Pending,,91130.33,eva.jones@example.com,9026113988,true,9026113988,Good,false,false,,,75K–99K
EMP1687,Eva,Jones,40,false,Cloud Tech,Texas,Pending,,76935.85,eva.jones@example.com,9298808582,true,9298808582,Good,true,false,,,75K–99K
EMP1831,Eva,Jones,40,false,Sales,Texas,Pending,,92704.94,eva.jones@example.com,3945703942,true,3945703942,Excellent,false,false,,,75K–99K
EMP1878,Eva,Jones,40,false,DevOps,Florida,Pending,,64431.22,eva.jones@example.com,1205464753,true,1205464753,Poor,false,false,,,50K–74K
EMP1900,Eva,Jones,30,false,DevOps,Florida,Pending,,90856.21,eva.jones@example.com,9352196262,true,9352196262,Average,true,false,,,75K–99K
EMP1093,Eva,Miller,,true,DevOps,California,Pending,,86163.91,eva.miller@example.com,2412462094,true,2412462094,Average,true,false,,,75K–99K
EMP1113,Eva,Miller,25,false,Cloud Tech,New York,Pending,,110236.18,eva.miller@example.com,6641877579,true,6641877579,Average,true,false,,,100K–124K
EMP1175,Eva,Miller,25,false,Admin,California,Pending,,71628.93,eva.miller@example.com,8155839385,true,8155839385,Excellent,false,false,,,50K–74K
EMP1325,Eva,Miller,40,false,DevOps,Nevada,Pending,,82258.03,eva.miller@example.com,6790422710,true,6790422710,Average,true,false,,,75K–99K
EMP1522,Eva,Miller,,true,Sales,Texas,Pending,,96337.89,eva.miller@example.com,6394568043,true,6394568043,Poor,false,false,,,75K–99K
EMP1559,Eva,Miller,35,false,DevOps,New York,Pending,,118262.56,eva.miller@example.com,2035713431,true,2035713431,Average,true,false,,,100K–124K
EMP1586,Eva,Miller,30,false,HR,Nevada,Pending,,76119.14,eva.miller@example.com,740177508,false,,Good,false,false,,,75K–99K
EMP1614,Eva,Miller,25,false,Admin,Florida,Pending,,110711.17,eva.miller@example.com,687616480,false,,Excellent,true,false,,,100K–124K
EMP1909,Eva,Miller,40,false,Sales,California,Pending,,106615.71,eva.miller@example.com,7623039110,true,7623039110,Average,false,false,,,100K–124K
EMP1968,Eva,Miller,40,false,HR,Florida,Pending,,116509.72,eva.miller@example.com,7941515262,true,7941515262,Average,false,false,,,100K–124K
EMP1248,Eva,Smith,30,false,DevOps,California,Pending,,56539.99,eva.smith@example.com,9484910255,true,9484910255,Excellent,true,false,,,50K–74K
EMP1276,Eva,Smith,35,false,Cloud Tech,Illinois,Pending,,76578.59,eva.smith@example.com,9162475540,true,9162475540,Average,false,false,,,75K–99K
EMP1278,Eva,Smith,40,false,Admin,New York,Pending,,115311.68,eva.smith@example.com,5343961128,true,5343961128,Excellent,true,false,,,100K–124K
EMP1330,Eva,Smith,,true,HR,Texas,Pending,,98850.14,eva.smith@example.com,4955112746,true,4955112746,Poor,false,false,,,75K–99K
EMP1488,Eva,Smith,35,false,HR,Florida,Pending,,56875.22,eva.smith@example.com,5511668296,true,5511668296,Poor,false,false,,,50K–74K
EMP1550,Eva,Smith,,true,Sales,California,Pending,,53204.47,eva.smith@example.com,5480940475,true,5480940475,Good,false,false,,,50K–74K
EMP1834,Eva,Smith,35,false,Admin,Texas,Pending,,102459.77,eva.smith@example.com,3191009003,true,3191009003,Poor,false,false,,,100K–124K
EMP1386,Eva,Williams,35,false,Sales,California,Pending,,107062.66,eva.williams@example.com,9642297124,true,9642297124,Good,true,false,,,100K–124K
EMP1486,Eva,Williams,40,false,Admin,Illinois,Pending,,98556.29,eva.williams@example.com,8815793762,true,8815793762,Poor,true,false,,,75K–99K
EMP1973,Eva,Williams,,true,HR,Illinois,Pending,,116680.63,eva.williams@example.com,3095055604,true,3095055604,Excellent,true,false,,,100K–124K
EMP2013,Eva,Williams,,true,HR,Illinois,Pending,,116680.63,eva.williams@example.com,4322302332,true,4322302332,Good,false,false,,,100K–124K
EMP1081,Frank,Brown,30,false,DevOps,Texas,Pending,,102796.32,frank.brown@example.com,5196115939,true,5196115939,Good,false,false,,,100K–124K
EMP1130,Frank,Brown,25,false,Finance,Texas,Pending,,51074.33,frank.brown@example.com,7303379336,true,7303379336,Excellent,true,false,,,50K–74K
EMP1223,Frank,Brown,30,false,Cloud Tech,California,Pending,,106945.62,frank.brown@example.com,7374605232,true,7374605232,Average,false,false,,,100K–124K
EMP1232,Frank,Brown,,true,Finance,California,Pending,,116353.31,frank.brown@example.com,1783099973,true,1783099973,Poor,true,false,,,100K–124K
EMP1322,Frank,Brown,35,false,Finance,Texas,Pending,,65489.19,frank.brown@example.com,1990970050,true,1990970050,Average,true,false,,,50K–74K
EMP1658,Frank,Brown,40,false,HR,California,Pending,,89748.42,frank.brown@example.com,35624394,false,,Good,false,false,,,75K–99K
EMP1717,Frank,Brown,25,false,DevOps,California,Pending,,88942.62,frank.brown@example.com,1253892186,true,1253892186,Average,false,false,,,75K–99K
EMP1793,Frank,Brown,40,false,HR,New York,Pending,,62250.89,frank.brown@example.com,6453804420,true,6453804420,Excellent,true,false,,,50K–74K
EMP1054,Frank,Davis,,true,Finance,Nevada,Pending,,115746.6,frank.davis@example.com,6024375737,true,6024375737,Excellent,true,false,,,100K–124K
EMP1211,Frank,Davis,,true,Cloud Tech,Nevada,Pending,,58727.44,frank.davis@example.com,5057397690,true,5057397690,Poor,true,false,,,50K–74K
EMP1365,Frank,Davis,40,false,Cloud Tech,Florida,Pending,,81671.3,frank.davis@example.com,2990155798,true,2990155798,Poor,true,false,,,75K–99K
EMP1495,Frank,Davis,35,false,Admin,California,Pending,,98219.54,frank.davis@example.com,9413475097,true,9413475097,Good,true,false,,,75K–99K
EMP1549,Frank,Davis,40,false,Cloud Tech,Texas,Pending,,50153.79,frank.davis@example.com,3758309450,true,3758309450,Good,true,false,,,50K–74K
EMP1628,Frank,Davis,40,false,DevOps,New York,Pending,,102346.99,frank.davis@example.com,8810798333,true,8810798333,Excellent,true,false,,,100K–124K
EMP1828,Frank,Davis,30,false,Admin,Florida,Pending,,90455.7,frank.davis@example.com,5862394534,true,5862394534,Excellent,false,false,,,75K–99K
EMP1923,Frank,Davis,35,false,Finance,California,Pending,,60295.84,frank.davis@example.com,5534820127,true,5534820127,Good,false,false,,,50K–74K
EMP1149,Frank,Garcia,35,false,Sales,Florida,Pending,,57584.23,frank.garcia@example.com,5669078262,true,5669078262,Average,true,false,,,50K–74K
EMP1310,Frank,Garcia,30,false,HR,New York,Pending,,65472.99,frank.garcia@example.com,2105524727,true,2105524727,Good,false,false,,,50K–74K
EMP1320,Frank,Garcia,35,false,Finance,Florida,Pending,,75148.17,frank.garcia@example.com,5950342810,true,5950342810,Average,false,false,,,75K–99K
EMP1396,Frank,Garcia,35,false,Cloud Tech,California,Pending,,61586.76,frank.garcia@example.com,745106633,false,,Excellent,false,false,,,50K–74K
EMP1436,Frank,Garcia,40,false,Sales,Texas,Pending,,68211.68,frank.garcia@example.com,7244617678,true,7244617678,Good,false,false,,,50K–74K
EMP1506,Frank,Garcia,,true,HR,New York,Pending,,89077.36,frank.garcia@example.com,2727423182,true,2727423182,Average,false,false,,,75K–99K
EMP1660,Frank,Garcia,35,false,HR,California,Pending,,115229.12,frank.garcia@example.com,4210890284,true,4210890284,Poor,true,false,,,100K–124K
EMP1701,Frank,Garcia,,true,Admin,California,Pending,,96080.26,frank.garcia@example.com,8609191910,true,8609191910,Average,false,false,,,75K–99K
EMP1714,Frank,Garcia,,true,Admin,Illinois,Pending,,76254.42,frank.garcia@example.com,2043097767,true,2043097767,Excellent,false,false,,,75K–99K
EMP1777,Frank,Garcia,40,false,Cloud Tech,Florida,Pending,,70498.29,frank.garcia@example.com,5515122945,true,5515122945,Good,true,false,,,50K–74K
EMP1240,Frank,Johnson,35,false,DevOps,Texas,Pending,,70325.36,frank.johnson@example.com,3103032431,true,3103032431,Average,false,false,,,50K–74K
EMP1539,Frank,Johnson,25,false,DevOps,Nevada,Pending,,102053.67,frank.johnson@example.com,5034469458,true,5034469458,Average,false,false,,,100K–124K
EMP1625,Frank,Johnson,25,false,Admin,Florida,Pending,,67754.29,frank.johnson@example.com,6015343323,true,6015343323,Average,true,false,,,50K–74K
EMP1774,Frank,Johnson,25,false,Admin,Texas,Pending,,108661.01,frank.johnson@example.com,9628874311,true,9628874311,Poor,false,false,,,100K–124K
EMP1062,Frank,Jones,40,false,Finance,Florida,Pending,,85782.18,frank.jones@example.com,1213524786,true,1213524786,Excellent,true,false,,,75K–99K
EMP1502,Frank,Jones,35,false,HR,Nevada,Pending,,70915.38,frank.jones@example.com,1176741240,true,1176741240,Excellent,true,false,,,50K–74K
EMP1920,Frank,Jones,30,false,Admin,Illinois,Pending,,96588.73,frank.jones@example.com,7677537259,true,7677537259,Average,true,false,,,75K–99K
EMP1245,Frank,Miller,30,false,Sales,Nevada,Pending,,103744.71,frank.miller@example.com,4181861514,true,4181861514,Average,false,false,,,100K–124K
EMP1257,Frank,Miller,30,false,Admin,Florida,Pending,,84913.18,frank.miller@example.com,2850676250,true,2850676250,Average,true,false,,,75K–99K
EMP1419,Frank,Miller,30,false,HR,Texas,Pending,,100594.49,frank.miller@example.com,3441497825,true,3441497825,Average,false,false,,,100K–124K
EMP1451,Frank,Miller,,true,Sales,New York,Pending,,108568.78,frank.miller@example.com,8503719904,true,8503719904,Good,true,false,,,100K–124K
EMP1915,Frank,Miller,40,false,Sales,Nevada,Pending,,108933.55,frank.miller@example.com,6886878598,true,6886878598,Poor,true,false,,,100K–124K
EMP1038,Frank,Smith,35,false,Admin,Nevada,Pending,,66708.02,frank.smith@example.com,6108573277,true,6108573277,Good,true,false,,,50K–74K
EMP1116,Frank,Smith,40,false,HR,California,Pending,,110041.32,frank.smith@example.com,5411076094,true,5411076094,Average,false,false,,,100K–124K
EMP1132,Frank,Smith,,true,Finance,California,Pending,,112120.71,frank.smith@example.com,812473949,false,,Poor,true,false,,,100K–124K
EMP1178,Frank,Smith,35,false,DevOps,California,Pending,,55946.99,frank.smith@example.com,136497188,false,,Average,false,false,,,50K–74K
EMP1203,Frank,Smith,30,false,DevOps,Nevada,Pending,,113871.36,frank.smith@example.com,7932302345,true,7932302345,Average,false,false,,,100K–124K
EMP1352,Frank,Smith,40,false,HR,Florida,Pending,,59528.71,frank.smith@example.com,3378613714,true,3378613714,Poor,false,false,,,50K–74K
EMP1664,Frank,Smith,40,false,DevOps,Illinois,Pending,,109423.05,frank.smith@example.com,1128981230,true,1128981230,Average,false,false,,,100K–124K
EMP1873,Frank,Smith,40,false,HR,Texas,Pending,,88211.94,frank.smith@example.com,6881228216,true,6881228216,Average,false,false,,,75K–99K
EMP1960,Frank,Smith,25,false,Finance,Texas,Pending,,84707.12,frank.smith@example.com,4640830372,true,4640830372,Excellent,false,false,,,75K–99K
EMP2003,Frank,Smith,35,false,HR,California,Pending,,115229.12,frank.smith@example.com,1464493698,true,1464493698,Excellent,true,false,,,100K–124K
EMP1326,Frank,Williams,30,false,Admin,Nevada,Pending,,62883.34,frank.williams@example.com,3322889856,true,3322889856,Average,false,false,,,50K–74K
EMP1571,Frank,Williams,,true,Admin,New York,Pending,,105038.08,frank.williams@example.com,8249839224,true,8249839224,Average,false,false,,,100K–124K
